comment_text,target
facebook спасибо за прекрасное создание этой программы.все удобно и хорошо!,0
Facebbok Cool )))beautiful!!),0
"Images Please, please, please!! Change the method of opening the images, pictures and etc. it is very uncomfortable!!! :)",0
At fool time Fu!:/,1
Facebook Good,0
"None I need """"""""close friends"""""""" button >_<",1
Gunel Super,0
Bad! Bad!,1
Thanks Super,0
I liked it Coll,0
FaceBook)) Super like it,0
Cool Cool,0
FB Ela,0
Very cooL Very cooL,0
Zaur7778 Yaxsidi yeri var,0
Superrr Big good,0
hi coool,0
Superrr Superrr,0
Facebook forever 👍,0
Update fail Last update cannot be installed,1
Downloading problem Why I can't download Facebook? It's written that unable to download. Please solve this problem.,1
Review Good,0
Good Like,1
Bele de Bu nedi proqram acilanda telefondan gec acilir:) safaride de vabse facebook rezalet haldadir bu proqramda bele vabse heves olur feyse,1
Mükemmel Mükemmel,0
Ujas Ranwe bilo lu4we. Was zavisaet noviy dizayn ubivaet. Vse nervi isportil,1
"Good No problems, cool version",0
"Just me. Simple, usable but not a wow :)",0
Very slow What is that???it works very slow!!!,1
Not cool:(( I can't delete my comments,1
"What changes??? Maybe scheduled dark mode setting?
Or stable work of secret chats? Hello!! There is no notification until you send a message to normal chat. And this even doesn't work for all time! Sometimes you even don't see new message in secret chat when chatting in another chat!",1
Nahide Musayeva Messenger,0
"Удали эту программу Не нужное программа раньше без него, можно было переписываться. Да ещё и ватсап есть...",1
Я Cскажите что служба поддержки иногда отвечала если найдут время пусть ответят,1
Отзыв Респект и уважуха!!! СПАСИБО!,0
Mesaj getmir Pis,0
Problem Messenger is not opened,0
😡😡😡😡 Последнее обновление ужасно.  Приложение отключается через секунду после его открытия.,0
"The new update is not working I haven't seen any stories, besides, I can't post my own stories, and it's not even showing who is online",1
"Worst app ever Facebook, your messenger is the worst. I do not really understand why should I download two huge apps to use just one soc network. Therefore, I do not really use Facebook. Thank you for killing it",1
Отзыв Не всегда правильно показывает  кто в сети. Плохо поддерживает интернет,1
World Nice program,0
S Yen 🔯🕎⛎za,0
"Change new one Why we can not see our friends """"""""online"""""""" times? Only me seeing """"""""3 times ago"""""""" why? please prepare",1
Wery Bad NO Good Work,1
Kapasite Çok Az. Videoları Gönderemiyoruz,0
Pdf files error Can not share pdf files which taken with notes with latest version.,1
"Messaging options.... It’s nice to see that new looks etc. But, we would be very happy if you could make or add some new functional issues to make messaging easy and relax. While other platforms improving new methods, Messenger has old version of chatting.

We would like to see some options in Messenger that Whatsapp already has:

1 - Reply on any message inside the chat. 
2 - Voice messaging: Very short and NO chance to PREVIEW. 
3 - Select and delete a wrong sent message from the chat - vice versa, also voice message!",1
Notification problem It doesn’t send me notifications. Thanks to that I see my messages 10 days later.WTF?,1
😡 Məcbur qalmasam yükləmərəm😡😡,1
"Fix this My friend’s profile pictures outdated 
It crashes every time for me",1
App crashes Since new version of messenger launched i have not been able to use this app because it crashes immediately after opening.,1
Not stable. Last update is horrible. The app is switching off in a second after opening it.,0
"Error, Bug Öz-özüne programdan cixir",1
Анна Приложение не работает не показывает помогите!!!,0
merhama nasilsin,0
Zaqo bagrov 85 heyat közeldi yaşamax lazımdı,0
Messenger Excellent,0
"It charged me money! Why?!! When I updated this, it charged me money. So why?!! Please can you explain 12.98$ charge from my card???",1
X Guzel,0
Games in messenger İ hope some of your games will accessible with voiceover,0
"Delete Can not delete several messages at once. There is no function for it, like mark messages and delete them. Hope you improve this",1
Kamran No work,1
Working Hello. There is non-stabilized working occurred since the latest update. Any time when I wanna to open app Messenger is automatically closed. Pls keep in mind,1
Fix iPhone X latest version. Bildirimlerden mesajlari acdigimiz zaman messenger kapaniyo ve yeniden girmem gerekiyor.Sorunu cozerseniz sevinirim.Tesekkurler.,0
Zibil Got xana,1
Mr Orkhan Azizov All is good enjoy,0
Motaher Hosen Good app,0
Xx Не работает,1
"НЕ РАБОТАЕТ! Что за фигня? Мессенджер виснет, сообщение не отправить, не написать! Надоели уже со своими постоянными дешевыми обновлениями! Может хватает уже?!",0
Nice Nice,0
😖 The fact that I have to install this stupid application while already having facebook app is sooooo annoying.,1
❤️❤️❤️❤️❤️ ❤️❤️,0
No login page !!!! Why there is no login with email and password ?!!!,1
"Показывает время,когда была онлайн Мало того,что выходишь из приложения, а оно все же показывает тебя,как онлайн,так еще в придачу,нельзя это срыть. Я не хочу,чтобы люди знали,когда я в последний раз пользовалась приложением. Вместо того,чтобы придумывать новые ненужные и бестолковые обновления,вроде как «помахать», сделали бы, нормальное управление конфиденциальностью!",0
Best mesenger Thank you for your work!,0
Salam BU ZIBIL IWI GORURSUZSE MECBUR ELMEYIN NEYESE .... Men istemiremse messengeri mene mecbur yukletmeyun bu poxu ALLAH BELAVIZI VERSIN,0
уебки как же заебали ваши обновления,1
farid super,0
Very good app The best messenger app,0
Don't use this appliaction Don't use this appliaction,1
Bad Bad,1
Battery Battery performance very lov :( ipod touch 5,1
iPhone 7 Plus For IOS 11 I have bug in ios 11 :/,0
"Çalışmıyor Messenger çalışmıyor, sorun var.",1
Thanks This is very perfect thanks a lot !,0
"Problem I want to play Bat Climb,but it says that game is unavailable",0
👍🏻👍🏻👍🏻 👍🏻👍🏻👍🏻,0
Messenger Super,0
"App doesn't work Messenger is deleted from my iPad , but still the messenger sing is on the screen . And I can't open or use app. Wise verse I tried to upload it's also not possible",1
X52 Suppaa,0
Super. it is very good program.,0
Try to make better :) It must be a light amd fast ) 4 stars 😊 be like Telegram fast and light 😊,0
very good ı like this soft,0
App crashes When Open the app it closes by itself. It's buggy version,1
Bug Can't open this app on 7 plus . It always shuts down,1
Sanan Aliyev Love from Azerbaijan ❤️,0
Nicat Nice,0
ozal_askarov Good👍🏻,0
Slow Works very slow. Stickers childish,1
Bad👎👎👎 Don't work the voice message!!!,1
Voice message НЕ РАБОТАЕТ ГОЛОСОВОЕ СООБЕЩЕНИЕ!!!,1
"Facebook Messenger It is taken lots of memory. If this app is not compulsory, I think most of the users didn't use it. I hope that it will separate on Facebook and this day I will actually delete it.",1
"Life!!! :/ Why you added this """"""""life pic"""""""" thing to messenger? Why? And why there is no """"""""deactivate"""""""" option in settings?",1
Super soft Excellenge,0
well well,0
very very bad i can't working facebook messages in chrome.,1
"Bad Very bad update, who needs this button for photo in messenger??",1
No need camera Very bad update. I do not need in special button in messenger. It makes all app very uncomfortable.,1
"Green hearts We'll be glad if the green hearts will fly like the red hearts when we send heart) 
Please add this",0
Ela 👍😃,0
Awful No video calls?Are you kidding?😒👎,1
Bad call and video chat is unavailable in new version 🙁,1
Problem. This is problem.for example i want mesenger download but this is imposible,0
Message sound Messenger sound is same on iphone please fix and back messenger sound,0
TurYag I want to hide when I'm active time in fb. It seems to me many people want to see this function. Please consider this new setting next update. Sincerely,1
Thanks :) 😎😎😎,0
Good Not bad,0
New version New version don't work on iPhone 4s.,1
Hmm Super,0
Çox razıyam Teşekkürler,0
"No reply I don't like the thing that people cannot reply to those who have deleted the messenger app. This is ridiculous. Why I can reply to those who have never had the app, but cannot reply whom have had it, but deleted it for some reason?",1
Stop making people download it App is good but I strongly criticize that we are obliged to download it in order to send messages even from Safari,1
Cool Cool,0
Messenger zorla indiriyor Messengeri istemiyorum amma zorla indirtiyorsunuz bu ne be fbya giriyosun mesaja bakmaya messengeri istiyo lutfen kaldirin su pisligi,1
Messenger Супер программа!,0
Good working Everything work fine,0
Найс Охуительно,0
. 👍,0
temorock gijuniebi,0
Smiles Верните старые смайлы! Ваши смайлы убогие!,1
Тру Блаженно,0
+994502409492 Мне нравится спасибо,0
- very bad version....,0
😡 I don't like new emojies!,1
Best Best of the Best )),0
Better version ? The current version might to be improved. Several features do not work. Please update.,1
Ocen ploxo rabotayet vernite obratno Proqrama ne rabotayet,1
super kleva vsem sovetuiu👍,0
"Mejburi Bilmirem niye Facebook mesajları esas App-tan ayırıflar, mence bunun menası azdır, ama Facebook'ta çox danışıram deye 5 goydum",0
