Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Best app ever seen,https://itunes.apple.com/az/reviews/id524971127,SarkhanRasullu,9.9.0,5,"i congratulate developers and founders of app.
Fast,intuitive and best performance.Thanks",2016-09-16T20:19:04Z,"Best app ever seen i congratulate developers and founders of app.
Fast,intuitive and best performance.Thanks",0
Superdi,https://itunes.apple.com/az/reviews/id456837470,elvin Orucov1,9.7.1,5,Istenilen mahniya telefonu tut adini deyecey Mence Butun telefonlara Lazimdi,2016-06-14T10:09:52Z,Superdi Istenilen mahniya telefonu tut adini deyecey Mence Butun telefonlara Lazimdi,0
A problem,https://itunes.apple.com/az/reviews/id460116007,Kazan1678,9.7.0,5,"Shazam is one of my favourite apps but now it doesnt open on my iphone 
please solve the problem 
thanks<3",2016-06-12T06:19:04Z,"A problem Shazam is one of my favourite apps but now it doesnt open on my iphone 
please solve the problem 
thanks<3",0
"Tez iştiyir, like",https://itunes.apple.com/az/reviews/id396198442,as-Sibiri,9.5.0,5,Mahnını tez tapır vesselam,2016-05-02T17:30:33Z,"Tez iştiyir, like Mahnını tez tapır vesselam",0
Woow,https://itunes.apple.com/az/reviews/id485743393,Tamo0,9.4.1,5,Amazing,2016-04-20T14:33:20Z,Woow Amazing,0
cox yaxwi,https://itunes.apple.com/az/reviews/id490811167,Elmir96,9.3.0,5,internet olmuyanda yadda saxlamagi superdi,2016-02-06T19:24:45Z,cox yaxwi internet olmuyanda yadda saxlamagi superdi,0
Sarl2004,https://itunes.apple.com/az/reviews/id449095378,Sarl2004.06,9.2.2,5,Very and veryyyyyyy super,2016-01-10T10:14:51Z,Sarl2004 Very and veryyyyyyy super,0
Cool I like it,https://itunes.apple.com/az/reviews/id246291434,Petrarchi,9.2.2,5,Cool I like it,2015-12-23T11:21:13Z,Cool I like it Cool I like it,0
Hh,https://itunes.apple.com/az/reviews/id479471412,Aftoxuliqan,9.2.2,5,Ggg,2015-12-19T13:41:53Z,Hh Ggg,0
Crash,https://itunes.apple.com/az/reviews/id427704059,ardabils,9.2.0,1,The new update crash in i phone5,2015-11-18T20:02:32Z,Crash The new update crash in i phone5,1
Super,https://itunes.apple.com/az/reviews/id434381107,IlqarMeherremov91,8.5.0,5,Cool app),2015-05-15T06:12:53Z,Super Cool app),0
Like,https://itunes.apple.com/az/reviews/id423165486,Rawadik,8.5.0,5,5+,2015-05-11T06:19:57Z,Like 5+,0
Great,https://itunes.apple.com/az/reviews/id239250182,Elvin Seyidov,8.5.0,5,Great app,2015-05-09T09:01:11Z,Great Great app,0
Cool,https://itunes.apple.com/az/reviews/id328259781,Lshajak,8.4.1,5,Cool,2015-03-29T23:39:30Z,Cool Cool,0
Trio,https://itunes.apple.com/az/reviews/id413669766,NNajs,8.3.0,5,Sprrrr,2015-03-07T07:58:36Z,Trio Sprrrr,0
Superr,https://itunes.apple.com/az/reviews/id370839218,GuliyevOrkhan,8.3.0,5,Best app I have used ever,2015-03-07T06:16:18Z,Superr Best app I have used ever,0
Shazam,https://itunes.apple.com/az/reviews/id418978587,Vidok Baku,8.2.1,4,I like it,2015-02-06T11:24:02Z,Shazam I like it,0
Download it now,https://itunes.apple.com/az/reviews/id372810562,GirlSin,8.2.1,5,The app is super helpful! If you are a person who likes music then this app is for you (when you want to download a song but you don't know the name you just open this app and you know the name),2015-01-05T09:16:24Z,Download it now The app is super helpful! If you are a person who likes music then this app is for you (when you want to download a song but you don't know the name you just open this app and you know the name),0
Best,https://itunes.apple.com/az/reviews/id352171848,Ruslan325,8.2.1,5,Best,2014-12-18T08:55:52Z,Best Best,0
👍👍 best of the best,https://itunes.apple.com/az/reviews/id378347472,Saraa_57,8.2.0,5,))),2014-12-14T08:29:02Z,👍👍 best of the best ))),0
Update,https://itunes.apple.com/az/reviews/id404563794,Заур010010,7.9.1,5,Update for iOS 8!,2014-10-16T09:37:44Z,Update Update for iOS 8!,0
Mukemmel,https://itunes.apple.com/az/reviews/id388478512,Vuqar Azerbaijan,7.9.1,5,Mukemmel Program,2014-09-21T05:47:16Z,Mukemmel Mukemmel Program,0
Shazam,https://itunes.apple.com/az/reviews/id378332979,shahinmsa,7.7.2,5,Super app,2014-08-28T17:03:57Z,Shazam Super app,0
Shazam😄,https://itunes.apple.com/az/reviews/id314554397,Последняя,7.7.2,5,"Супер,мне нравится!😄",2014-08-22T17:01:57Z,"Shazam😄 Супер,мне нравится!😄",0
отличьно,https://itunes.apple.com/az/reviews/id351231554,isi0888,7.7.2,5,прикрасно работает,2014-08-11T07:39:49Z,отличьно прикрасно работает,0
Super app,https://itunes.apple.com/az/reviews/id336749224,Melv1ne,7.6.0,5,Cool!,2014-06-19T14:21:18Z,Super app Cool!,0
Best,https://itunes.apple.com/az/reviews/id291751269,Vqarayev,7.6.0,5,Best of the best!!,2014-06-06T20:14:25Z,Best Best of the best!!,0
Shazam,https://itunes.apple.com/az/reviews/id376570463,Isa q-eff,7.6.0,5,Awesome app👍👍👍,2014-05-26T17:08:32Z,Shazam Awesome app👍👍👍,0
Public,https://itunes.apple.com/az/reviews/id366677735,iDRIGO$$$,7.6.0,5,"From this program i'am can build a party in my hause a many people sing a many music from youtube but this is not expensive 

                    COOL",2014-05-17T07:11:37Z,"Public From this program i'am can build a party in my hause a many people sing a many music from youtube but this is not expensive 

                    COOL",0
Super!,https://itunes.apple.com/az/reviews/id86693454,Seymur540,7.5.1,5,Super proqramma!,2014-04-16T15:52:45Z,Super! Super proqramma!,0
Best soft ever!!!,https://itunes.apple.com/az/reviews/id154771633,Gusenka,7.5.0,5,Best soft ever!!!,2014-03-30T13:31:01Z,Best soft ever!!! Best soft ever!!!,0
Shazam,https://itunes.apple.com/az/reviews/id350264296,Farxad0414,7.4.1,5,Cool prog,2014-03-27T17:54:43Z,Shazam Cool prog,0
super,https://itunes.apple.com/az/reviews/id271811200,Gewa777,7.4.1,5,+++++,2014-03-23T13:16:54Z,super +++++,0
Shazam,https://itunes.apple.com/az/reviews/id319669204,Ibru770,7.4.1,5,Just perfect...,2014-03-21T00:17:45Z,Shazam Just perfect...,0
None,https://itunes.apple.com/az/reviews/id334875990,gulyatde8,7.4.1,5,Coool app ever!,2014-03-18T14:39:47Z,None Coool app ever!,0
Shazam,https://itunes.apple.com/az/reviews/id213369142,Ribka86,7.4.1,5,Thank u very much for this app👍👍👍,2014-03-13T17:02:29Z,Shazam Thank u very much for this app👍👍👍,0
Хъсан я,https://itunes.apple.com/az/reviews/id290872869,СаГада,7.4.1,5,Хъсан я,2014-03-12T16:22:18Z,Хъсан я Хъсан я,0
I like it 👍,https://itunes.apple.com/az/reviews/id333076413,Kamran mamedov,7.4.1,5,Love it❤️,2014-03-06T08:56:50Z,I like it 👍 Love it❤️,0
Best app,https://itunes.apple.com/az/reviews/id303446812,Mehin.a,5.5.3,5,Seriously one of the best apps!!!,2013-02-10T19:49:35Z,Best app Seriously one of the best apps!!!,0
PTC-242,https://itunes.apple.com/az/reviews/id283771450,PTC-242,5.1.1,5,eladir,2012-11-04T21:18:14Z,PTC-242 eladir,0
Super,https://itunes.apple.com/az/reviews/id279306028,Fauste207,5.1.1,5,Bomba proqramdi,2012-10-10T11:53:55Z,Super Bomba proqramdi,0
yaxwi deyil,https://itunes.apple.com/az/reviews/id1053036957,meti tt 987,1.2,5,zeyif,2019-07-27T18:24:43Z,yaxwi deyil zeyif,0
This is fraud,https://itunes.apple.com/az/reviews/id214358783,lllllllllddddddddddddd,1.2,1,Dont use!,2019-07-02T06:17:07Z,This is fraud Dont use!,1
Iyi,https://itunes.apple.com/az/reviews/id635068226,qelben_._,1.2,5,Ela,2019-05-26T17:16:56Z,Iyi Ela,0
4 dene video yukleyenden sonra yuklediyim videolarin sesi itdi,https://itunes.apple.com/az/reviews/id985449902,Lunasiwa,1.2,4,Pis deyil ama ki ses problemi var,2019-03-22T09:07:08Z,4 dene video yukleyenden sonra yuklediyim videolarin sesi itdi Pis deyil ama ki ses problemi var,0
Hm,https://itunes.apple.com/az/reviews/id989598560,tlflg,1.2,1,Bu nedi ee heçnədi,2019-03-10T08:11:53Z,Hm Bu nedi ee heçnədi,1
Çok güzel,https://itunes.apple.com/az/reviews/id976955176,Zengilanli,1.2,5,Çokk iyii,2019-02-11T12:19:58Z,Çok güzel Çokk iyii,0
The best mobile banking in Azerbaijan,https://itunes.apple.com/az/reviews/id370778973,Jafarov,1.17.0,5,The best,2019-09-24T21:10:25Z,The best mobile banking in Azerbaijan The best,0
Əksər hallarda ödəniş gec yerinə yetirilir,https://itunes.apple.com/az/reviews/id651090023,amil00777,1.17.0,4,bəzi hallarda komunnal ve digər ödənişlər edilməsind çətinlik yaşadir,2019-09-22T05:24:15Z,Əksər hallarda ödəniş gec yerinə yetirilir bəzi hallarda komunnal ve digər ödənişlər edilməsind çətinlik yaşadir,0
👍,https://itunes.apple.com/az/reviews/id565305077,khamidli,1.17.0,5,Cox rahat bir praqramdi.,2019-09-18T17:09:39Z,👍 Cox rahat bir praqramdi.,0
#PigeonsAzerbaijan,https://itunes.apple.com/az/reviews/id666162050,Pigeons Azerbaijan,1.17.0,5,#Güvercinbakü,2019-09-08T14:11:43Z,#PigeonsAzerbaijan #Güvercinbakü,0
Great job!,https://itunes.apple.com/az/reviews/id362680598,VUGAR_AZERBAIJAN,1.17.0,5,Comprehensively improved app! Loved it!,2019-09-06T20:56:24Z,Great job! Comprehensively improved app! Loved it!,0
super,https://itunes.apple.com/az/reviews/id420735490,vilayet,1.17.0,5,ishlerimin choxunu rahatliqla yoluna qoyur bu proqram 👍,2019-09-05T07:56:05Z,super ishlerimin choxunu rahatliqla yoluna qoyur bu proqram 👍,0
UniBank 👍,https://itunes.apple.com/az/reviews/id1051703567,Asif880,1.17.0,5,Cox eladi rahatdi iwden evden cixmadan odenishleri rahat odemek olur,2019-08-16T11:05:19Z,UniBank 👍 Cox eladi rahatdi iwden evden cixmadan odenishleri rahat odemek olur,0
Yaxshidir,https://itunes.apple.com/az/reviews/id406536982,turkan___,1.17.0,5,"Sadece olaraq, kecen sefer telefona odenish eledim balansimdan cixdi lakin telefon duzelmedi. Iki defe odenish elemek mecburiyyetinde qaldim.",2019-08-03T10:58:44Z,"Yaxshidir Sadece olaraq, kecen sefer telefona odenish eledim balansimdan cixdi lakin telefon duzelmedi. Iki defe odenish elemek mecburiyyetinde qaldim.",0
Düzəliş,https://itunes.apple.com/az/reviews/id692845027,asimoos,1.17.0,4,Balansa məbləğ əlavə olunan zaman ümumi balans ekranda görünməsin,2019-08-01T10:22:12Z,Düzəliş Balansa məbləğ əlavə olunan zaman ümumi balans ekranda görünməsin,0
Unibank,https://itunes.apple.com/az/reviews/id717406316,kokchef,1.17.0,5,Вы супер!!,2019-07-29T20:55:41Z,Unibank Вы супер!!,0
yaxşı işləyir,https://itunes.apple.com/az/reviews/id446433275,Serebro91,1.16.0,1,əla,2019-07-05T20:44:18Z,yaxşı işləyir əla,1
Kotu,https://itunes.apple.com/az/reviews/id635068226,qelben_._,1.16.0,1,Kotu,2019-07-04T19:59:11Z,Kotu Kotu,1
Unibank,https://itunes.apple.com/az/reviews/id1024136471,Zekeriyye,1.16.0,5,Super çox rahat ve deqiq,2019-06-27T19:49:50Z,Unibank Super çox rahat ve deqiq,0
Super,https://itunes.apple.com/az/reviews/id531028573,Yehya Hesenov,1.16.0,5,Çox eladi butun komunal odeniwleri mobil telefon odeniwleri bunla odeyirem cox rahatdi sadece her odeniwlerde her kartdan pul isdifade etdikde cashback olsa faizi yaxwi olsa LAP ELA OLAR veyaxud bonuslar verilse tez tez,2019-06-23T17:01:51Z,Super Çox eladi butun komunal odeniwleri mobil telefon odeniwleri bunla odeyirem cox rahatdi sadece her odeniwlerde her kartdan pul isdifade etdikde cashback olsa faizi yaxwi olsa LAP ELA OLAR veyaxud bonuslar verilse tez tez,0
Super,https://itunes.apple.com/az/reviews/id990691121,Mar1Juana,1.15.1,5,Çoooxxxx raahhaattt,2019-06-19T11:32:12Z,Super Çoooxxxx raahhaattt,0
Təşəkkür!,https://itunes.apple.com/az/reviews/id482880677,Farid_99SU044,1.15.1,5,"Rahat, Sürətli və Sərfəli :) Təşəkkür Unibank!!!",2019-06-17T12:57:10Z,"Təşəkkür! Rahat, Sürətli və Sərfəli :) Təşəkkür Unibank!!!",0
Asiman,https://itunes.apple.com/az/reviews/id455884630,mireldaroğlu,1.15.1,5,Mireldaroğlu,2019-06-10T18:02:25Z,Asiman Mireldaroğlu,0
Last Update,https://itunes.apple.com/az/reviews/id818414136,R.S.Harrower,1.15.1,5,Very useful,2019-06-09T08:58:37Z,Last Update Very useful,0
Unibank 👍👍,https://itunes.apple.com/az/reviews/id336659223,cyberback,1.15.1,5,Bir cox bankin mobil programini iwletdim.en deqiq ve rahat istifade olunan unibankin programidir.,2019-06-05T08:26:12Z,Unibank 👍👍 Bir cox bankin mobil programini iwletdim.en deqiq ve rahat istifade olunan unibankin programidir.,0
Unibank,https://itunes.apple.com/az/reviews/id609001718,Dentist NM,1.15.1,5,Ləzzət edir 👍😁,2019-05-31T11:34:22Z,Unibank Ləzzət edir 👍😁,0
Berbad,https://itunes.apple.com/az/reviews/id711510499,bajakagqkxnxbx,1.15.1,1,Cox qarwiq proqramdir.evvelki daha elveriwli idi.,2019-05-24T15:03:50Z,Berbad Cox qarwiq proqramdir.evvelki daha elveriwli idi.,1
Блокировка,https://itunes.apple.com/az/reviews/id703166795,рафии,1.15.1,5,"Добрый день может я не по теме пишу но надеюсь на ваше сотрудничество вот уже больше 4-5 месяца у меню блокирован вход юни-банк-мобиль помогите активизировать и успешно проводить операции, по роду своей деятельности в городе бываю только по воскресеньям по этому поводу обратиться в филиал не могу заранее приношу свою искреннюю благодарность",2019-05-17T13:06:43Z,"Блокировка Добрый день может я не по теме пишу но надеюсь на ваше сотрудничество вот уже больше 4-5 месяца у меню блокирован вход юни-банк-мобиль помогите активизировать и успешно проводить операции, по роду своей деятельности в городе бываю только по воскресеньям по этому поводу обратиться в филиал не могу заранее приношу свою искреннюю благодарность",0
DEBET KART,https://itunes.apple.com/az/reviews/id1012752266,afsjfd,1.15.1,5,Superdi,2019-05-14T07:01:15Z,DEBET KART Superdi,0
Unibank mobile so good,https://itunes.apple.com/az/reviews/id481239578,tuncayümit,1.15.1,5,l like unibank mobile so much congratulations,2019-05-12T16:52:25Z,Unibank mobile so good l like unibank mobile so much congratulations,0
Best Bank in Baku,https://itunes.apple.com/az/reviews/id105627314,kgb001,1.15.1,5,Highly recommend,2019-05-07T08:05:04Z,Best Bank in Baku Highly recommend,0
mover bonus,https://itunes.apple.com/az/reviews/id740347297,Said2806,1.15.1,5,"Xeberlerde deyirsiz 333 bonus,amma menim bonuslarim hissesinde 555 isteyirsiz,Insanlari dolamisiz?",2019-05-02T10:18:20Z,"mover bonus Xeberlerde deyirsiz 333 bonus,amma menim bonuslarim hissesinde 555 isteyirsiz,Insanlari dolamisiz?",0
👍👍👍,https://itunes.apple.com/az/reviews/id403733879,Fərid FS,1.15.1,5,🙏🙏🙏,2019-04-25T19:02:20Z,👍👍👍 🙏🙏🙏,0
Unibank,https://itunes.apple.com/az/reviews/id719123603,emilrz,1.15.1,5,The best Mobile Bank Application in Azerbaijan!,2019-04-22T12:20:08Z,Unibank The best Mobile Bank Application in Azerbaijan!,0
Super,https://itunes.apple.com/az/reviews/id299359532,turalisayyev,1.15.1,5,super,2019-04-22T09:48:50Z,Super super,0
Kocurmede PROBLEM,https://itunes.apple.com/az/reviews/id458156729,IGRAR FRANCE,1.15.1,5,Ela super herwey teki bele davam edin,2019-04-17T17:37:50Z,Kocurmede PROBLEM Ela super herwey teki bele davam edin,0
Konul,https://itunes.apple.com/az/reviews/id549080958,Konka78,1.15.1,5,Super 👍,2019-03-31T19:28:39Z,Konul Super 👍,0
Ela,https://itunes.apple.com/az/reviews/id368144533,resadyusif,1.15.1,5,Pullarinizi idare etmek üçün etibarlı sade ve İdeal proqramdır!,2019-03-27T13:38:31Z,Ela Pullarinizi idare etmek üçün etibarlı sade ve İdeal proqramdır!,0
Lucifer,https://itunes.apple.com/az/reviews/id643598471,lucifer062,1.15.1,5,Pis deyil,2019-03-18T12:57:51Z,Lucifer Pis deyil,0
❤️❤️❤️,https://itunes.apple.com/az/reviews/id554531888,SaraNaj,1.15.1,5,😍😍😍👌👌👌,2019-03-09T09:59:09Z,❤️❤️❤️ 😍😍😍👌👌👌,0
best good,https://itunes.apple.com/az/reviews/id719090977,s.agamuradov,1.15.1,5,it is Very good,2019-03-04T18:07:37Z,best good it is Very good,0
Cox yaxsı proqramdır,https://itunes.apple.com/az/reviews/id987128245,Elsen8484,1.15.1,5,Cox gozel proqramdır,2019-03-04T17:17:56Z,Cox yaxsı proqramdır Cox gozel proqramdır,0
Unibank,https://itunes.apple.com/az/reviews/id627951118,etibaralisoy,1.15.1,5,👍🏻👏🏻,2019-02-25T07:37:48Z,Unibank 👍🏻👏🏻,0
Ela,https://itunes.apple.com/az/reviews/id970426740,Nadirbalam1991,1.15.1,5,Ela ve keyfiyyetli,2019-02-11T16:41:30Z,Ela Ela ve keyfiyyetli,0
Teshekkur,https://itunes.apple.com/az/reviews/id587292603,spam sms usandik,1.15.1,5,"Sistem cox rahat ve funksionaldir
 Suretli menu girisi. 👍",2019-02-09T13:53:22Z,"Teshekkur Sistem cox rahat ve funksionaldir
 Suretli menu girisi. 👍",0
error,https://itunes.apple.com/az/reviews/id430794823,Noper91,1.15.1,1,pul köçürmesi etmek olmur!,2019-02-05T16:46:58Z,error pul köçürmesi etmek olmur!,1
Çox super,https://itunes.apple.com/az/reviews/id315757322,Isiko565,1.15.1,5,İstifadəsi çox rahat,2019-01-21T11:20:10Z,Çox super İstifadəsi çox rahat,0
