Title,Author_URL,Author_Name,App_Version,Rating,Review,Date,comment_text,target
Ошибка,https://itunes.apple.com/az/reviews/id984541485,ALi Haciyev7777,109.0,1,Программа не работает на моем iphone 8plus.удаляю занова скачиваю работает а через день опять не запускается.,2019-09-06T10:51:47Z,Ошибка Программа не работает на моем iphone 8plus.удаляю занова скачиваю работает а через день опять не запускается.,1
Review,https://itunes.apple.com/az/reviews/id428747819,Senan988,108.0,5,About one week i can’t add second acc🤦🏻‍♂️,2019-09-01T15:09:21Z,Review About one week i can’t add second acc🤦🏻‍♂️,0
Sevdim❤️👼🏻🙏,https://itunes.apple.com/az/reviews/id754511344,Turalkifa,108.0,5,Instagram super bezi pis yorumlari qebul elemesin photonun alti,2019-09-01T06:37:17Z,Sevdim❤️👼🏻🙏 Instagram super bezi pis yorumlari qebul elemesin photonun alti,0
İletişim çağı,https://itunes.apple.com/az/reviews/id1065918473,Turkoguz-Azerbaycan,108.0,5,"İletişim çağı,digital döneminde önder bir durumda olan İnstagram’a teşekkürler",2019-08-31T04:31:44Z,"İletişim çağı İletişim çağı,digital döneminde önder bir durumda olan İnstagram’a teşekkürler",0
İnstagram,https://itunes.apple.com/az/reviews/id968112175,Ayten Safar,108.0,1,no notification at all,2019-08-30T15:44:44Z,İnstagram no notification at all,1
Bazen sorunların olmasa güzelsin😁😁😁,https://itunes.apple.com/az/reviews/id654221091,poppyjafar,108.0,5,❤️,2019-08-28T22:45:03Z,Bazen sorunların olmasa güzelsin😁😁😁 ❤️,0
Problem!,https://itunes.apple.com/az/reviews/id1019705960,Ayyperr,108.0,1,“you have reached the limit for the number of businesses you can create at this time.” It says so when trying to switch to business account. why is that???,2019-08-28T21:07:09Z,Problem! “you have reached the limit for the number of businesses you can create at this time.” It says so when trying to switch to business account. why is that???,1
Good but so addicted ❤️,https://itunes.apple.com/az/reviews/id1062249206,chjnar,107.0,5,It s good way to stay in touch with friends but too addicted to instagram is waste of time,2019-08-26T12:51:55Z,Good but so addicted ❤️ It s good way to stay in touch with friends but too addicted to instagram is waste of time,0
Super,https://itunes.apple.com/az/reviews/id992328579,solas1986,107.0,5,Super,2019-08-23T17:42:23Z,Super Super,0
@aliye_ff,https://itunes.apple.com/az/reviews/id1061565407,Instagram @aliye_ff,107.0,1,kotu calisiyor bazen donuyor,2019-08-23T14:34:42Z,@aliye_ff kotu calisiyor bazen donuyor,1
Тех.Поддержка.,https://itunes.apple.com/az/reviews/id969954840,БлэкГэймер.,107.0,1,"Долгое время у меня проблема только с тех.поддержкой.
Никакой помощи, 0 настоящей реакции и всё делается через ботов. Проблема с аккаунтом, а связаться не с кем! Ужасно!
Единственный минус, который бесит до кошмара в снах - это тех.поддержка.",2019-08-22T17:38:43Z,"Тех.Поддержка. Долгое время у меня проблема только с тех.поддержкой.
Никакой помощи, 0 настоящей реакции и всё делается через ботов. Проблема с аккаунтом, а связаться не с кем! Ужасно!
Единственный минус, который бесит до кошмара в снах - это тех.поддержка.",1
cox teşekkür ederim,https://itunes.apple.com/az/reviews/id1006856756,isi_400,106.0,5,cox teşekkür edirik sizlere,2019-08-16T06:49:05Z,cox teşekkür ederim cox teşekkür edirik sizlere,0
Advise),https://itunes.apple.com/az/reviews/id304796542,Mel124456,106.0,4,"Please update video with a tracker, so you can scroll uploaded videos
Thank you!",2019-08-13T17:38:01Z,"Advise) Please update video with a tracker, so you can scroll uploaded videos
Thank you!",0
Rauf,https://itunes.apple.com/az/reviews/id877492953,Raufonline,105.0,5,Super amazing,2019-08-10T19:16:51Z,Rauf Super amazing,0
❤️,https://itunes.apple.com/az/reviews/id877972992,Saminali93,105.0,5,support our site❤️🙏,2019-08-10T07:00:19Z,❤️ support our site❤️🙏,0
İnfo,https://itunes.apple.com/az/reviews/id912044654,rusik325,105.0,5,"Hello
İ am an instagramm user and everything is ok, but it will be good to see how old is profiles. For example """"the date of subscribe 01.01.2017 or 1 year 2 months and 3 days",2019-08-08T12:53:23Z,"İnfo Hello
İ am an instagramm user and everything is ok, but it will be good to see how old is profiles. For example """"the date of subscribe 01.01.2017 or 1 year 2 months and 3 days",0
Seni sevirem,https://itunes.apple.com/az/reviews/id1024571613,seni sevirem,105.0,5,🧿🧿🧿🧿💋❤️💋🌹,2019-08-07T20:42:58Z,Seni sevirem 🧿🧿🧿🧿💋❤️💋🌹,0
super vse,https://itunes.apple.com/az/reviews/id469482030,drtogrul,105.0,5,superr,2019-08-07T12:26:08Z,super vse superr,0
Cok sevgirum. Instagrami. En cok kulandigim. Sosyal  mediua,https://itunes.apple.com/az/reviews/id885075829,mr_maqa_555,104.0,5,Cok sevyorum,2019-08-05T11:20:05Z,Cok sevgirum. Instagrami. En cok kulandigim. Sosyal  mediua Cok sevyorum,0
Disappointment,https://itunes.apple.com/az/reviews/id209473581,un__known94,104.0,1,totally frustrated from nonstop blocks to give like to photos..so if I don’t have to like photos I like in insta why there’s this function in instagram? I wanted to spam insta due to this reason,2019-08-04T06:05:51Z,Disappointment totally frustrated from nonstop blocks to give like to photos..so if I don’t have to like photos I like in insta why there’s this function in instagram? I wanted to spam insta due to this reason,1
Super,https://itunes.apple.com/az/reviews/id1052639651,Sadiqov_303,104.0,5,Super,2019-08-03T14:31:49Z,Super Super,0
Oбъём,https://itunes.apple.com/az/reviews/id689526695,пианист Анар,104.0,5,Увеличте объём пожалуйста,2019-08-02T08:46:31Z,Oбъём Увеличте объём пожалуйста,0
konlum_cicek_evii,https://itunes.apple.com/az/reviews/id1045338328,konlum_cicek_evii,104.0,5,yeni işimiz,2019-08-01T15:25:41Z,konlum_cicek_evii yeni işimiz,0
Xosum gelirem❤️😞,https://itunes.apple.com/az/reviews/id953108244,Nigar2018,104.0,5,🙏🏻🙏🏻,2019-08-01T13:21:45Z,Xosum gelirem❤️😞 🙏🏻🙏🏻,0
❤️,https://itunes.apple.com/az/reviews/id990767130,Uzaklardansevdiyim,104.0,5,🌸🥰❤️👌,2019-07-29T15:15:14Z,❤️ 🌸🥰❤️👌,0
2 haftadir takip engeli var,https://itunes.apple.com/az/reviews/id1008192580,seyrieliyv,103.0,4,2 haftadir takip engeli var,2019-07-29T00:12:54Z,2 haftadir takip engeli var 2 haftadir takip engeli var,0
👍👍,https://itunes.apple.com/az/reviews/id1004218894,i.salmanov,103.0,5,👍👍,2019-07-28T19:17:52Z,👍👍 👍👍,0
Super,https://itunes.apple.com/az/reviews/id993665432,qocaq_esgerov,103.0,5,Super,2019-07-26T09:31:09Z,Super Super,0
Cok iyi,https://itunes.apple.com/az/reviews/id630174420,tvelghıt,103.0,5,Ela cool super,2019-07-26T08:27:01Z,Cok iyi Ela cool super,0
S,https://itunes.apple.com/az/reviews/id903183811,milashka522,102.0,2,"2 ulduzla qiymetlendirdim. Cunki exlaqsiz sehfeler,videolar coxdu.",2019-07-22T06:56:58Z,"S 2 ulduzla qiymetlendirdim. Cunki exlaqsiz sehfeler,videolar coxdu.",1
Ayten,https://itunes.apple.com/az/reviews/id615174367,aytann.z,102.0,5,Benim instagram profilim neden yeni surumle uymuyor? App storide son surum oldugunu gosteriyor ama yeni surumle uyumlu deyil. Mesala hikayeye video koyunca yalniz 15 saniyesini gosteriyor diyer kisimlarini paylasmiyor yardim edin lutfen....,2019-07-21T09:41:48Z,Ayten Benim instagram profilim neden yeni surumle uymuyor? App storide son surum oldugunu gosteriyor ama yeni surumle uyumlu deyil. Mesala hikayeye video koyunca yalniz 15 saniyesini gosteriyor diyer kisimlarini paylasmiyor yardim edin lutfen....,0
narka,https://itunes.apple.com/az/reviews/id1047523592,nargizzz,102.0,1,instagram dont download please help me,2019-07-21T04:27:24Z,narka instagram dont download please help me,1
Changes,https://itunes.apple.com/az/reviews/id722338355,lily Mcnamara,102.0,5,"Hi instagram, can you please change your new update where you can’t see the likes and the views it’s really annoying and everyone seems to hate it too so please change it .",2019-07-19T20:34:03Z,"Changes Hi instagram, can you please change your new update where you can’t see the likes and the views it’s really annoying and everyone seems to hate it too so please change it .",0
Просьба!,https://itunes.apple.com/az/reviews/id1048895985,leyla🙃😁😊,102.0,3,"Очень часть показывает что произошла ошибка и это раздражает!!!!Прошу исправить этот недостаток!Инстаграмм стал глючить я удалила и загрузила заново,однако теперь я не могу войти ни в один из своих аккаунтов!!!!",2019-07-17T15:24:10Z,"Просьба! Очень часть показывает что произошла ошибка и это раздражает!!!!Прошу исправить этот недостаток!Инстаграмм стал глючить я удалила и загрузила заново,однако теперь я не могу войти ни в один из своих аккаунтов!!!!",1
super,https://itunes.apple.com/az/reviews/id828693427,meherremza,102.0,5,insdani sevirem birce takibcilerimde cox olsa men bezileri kimi panel vurmuram sehifeme,2019-07-16T19:06:24Z,super insdani sevirem birce takibcilerimde cox olsa men bezileri kimi panel vurmuram sehifeme,0
Help me please,https://itunes.apple.com/az/reviews/id482067204,Nehelenia aya,101.0,1,"I deleted instagram, then when I wanted to reinstall, it did not work. There is still exists application  ,but I can't open it.  can you send me update? please contact me",2019-07-14T20:29:42Z,"Help me please I deleted instagram, then when I wanted to reinstall, it did not work. There is still exists application  ,but I can't open it.  can you send me update? please contact me",1
....,https://itunes.apple.com/az/reviews/id594693851,Royal Kazimov,101.0,5,..👍🏿,2019-07-14T18:22:03Z,.... ..👍🏿,0
Col guzel,https://itunes.apple.com/az/reviews/id1047259793,_hrjei_,101.0,5,Cok gUzel,2019-07-13T23:20:04Z,Col guzel Cok gUzel,0
seni sviyoruuumm insta 💜❤️,https://itunes.apple.com/az/reviews/id1047089780,fatyaa_z,101.0,5,seni seviyorummm insta 💜❤️😍,2019-07-13T14:31:33Z,seni sviyoruuumm insta 💜❤️ seni seviyorummm insta 💜❤️😍,0
tewekurler,https://itunes.apple.com/az/reviews/id1027358071,hesen wah damarlm,101.0,5,men cox razlyam,2019-07-10T20:09:45Z,tewekurler men cox razlyam,0
Çok güzel,https://itunes.apple.com/az/reviews/id931892911,sexavetnezerov,101.0,5,Çok güzel hoşuma getdi,2019-07-09T08:20:20Z,Çok güzel Çok güzel hoşuma getdi,0
Falzade,https://itunes.apple.com/az/reviews/id1044151820,falzade,100.0,5,Falzade,2019-07-07T10:50:09Z,Falzade Falzade,0
Instagram has problems,https://itunes.apple.com/az/reviews/id1009108751,hd jdcb,100.0,4,When I open instagram they write that action blocked you cant like photos and they write date in their till this date I can’t like any photos and in this date when I open instagram they write again a date and this date was today they write you can like photos in this date but in this date I can’t like any photos,2019-07-05T16:01:00Z,Instagram has problems When I open instagram they write that action blocked you cant like photos and they write date in their till this date I can’t like any photos and in this date when I open instagram they write again a date and this date was today they write you can like photos in this date but in this date I can’t like any photos,0
instagram direct problem,https://itunes.apple.com/az/reviews/id925756666,jahangir pashayev,100.0,1,"why i cant send message to the closed account on latest version istagram?? it is so disgusting problem , on android phones you can send message to the closed account , but in ios this doesn’t allow",2019-07-05T08:47:17Z,"instagram direct problem why i cant send message to the closed account on latest version istagram?? it is so disgusting problem , on android phones you can send message to the closed account , but in ios this doesn’t allow",1
Hell,https://itunes.apple.com/az/reviews/id652698393,lubitelsinego,100.0,1,I am disappointed.  too many shortcomings and shortcomings.  works unstable.  photos when published lose quality.  the platform went bad,2019-07-03T18:54:01Z,Hell I am disappointed.  too many shortcomings and shortcomings.  works unstable.  photos when published lose quality.  the platform went bad,1
Error,https://itunes.apple.com/az/reviews/id498807188,Aliyssssaaaaaaaaaa,100.0,3,Some of photos and stories do not open :/,2019-07-03T16:07:45Z,Error Some of photos and stories do not open :/,1
Update,https://itunes.apple.com/az/reviews/id342833155,Ehsannnn,100.0,1,"New update is so bad
You closed new messages!!!!
Why ?!!! 😠😠😠",2019-07-03T12:04:50Z,"Update New update is so bad
You closed new messages!!!!
Why ?!!! 😠😠😠",1
Не могу войти,https://itunes.apple.com/az/reviews/id147774468,Putin555000,100.0,1,Я уже какой раз пытаюсь войти через приложение но там выходит не известная ошибка не знаю как связаться,2019-07-03T10:20:31Z,Не могу войти Я уже какой раз пытаюсь войти через приложение но там выходит не известная ошибка не знаю как связаться,1
